datetime,open,high,low,close,vol,volCcy,volCcyQuote,confirm
2022-10-08 16:00:00,0.42491,0.42627,0.4188,0.42356,17934190.5212,7572851.98313331,7572851.98313331,1
2022-10-07 16:00:00,0.42401,0.42713,0.42155,0.4249,19602113.3133,8323643.11761832,8323643.11761832,1
2022-10-06 16:00:00,0.42923,0.43225,0.42128,0.42402,29134096.5114,12426817.14778959,12426817.14778959,1
2022-10-05 16:00:00,0.42821,0.43711,0.4266,0.42925,31248357.6915,13487720.96487522,13487720.96487522,1
2022-10-04 16:00:00,0.43178,0.43766,0.4236,0.42819,33348443.6388,14383733.49976077,14383733.49976077,1
2022-10-03 16:00:00,0.42452,0.43527,0.42348,0.43176,31364925.9566,13469789.62931158,13469789.62931158,1
2022-10-02 16:00:00,0.42348,0.42949,0.41567,0.42448,35511558.5907,15015624.24446252,15015624.24446252,1
2022-10-01 16:00:00,0.43178,0.43279,0.41904,0.42351,23659844.1846,10124825.49421123,10124825.49421123,1
2022-09-30 16:00:00,0.43556,0.437,0.42934,0.43173,27143079.9208,11750715.99613509,11750715.99613509,1
2022-09-29 16:00:00,0.43323,0.44146,0.42934,0.43557,38551427.4474,16794603.69977522,16794603.69977522,1
2022-09-28 16:00:00,0.43679,0.44067,0.42771,0.43327,42314523.6823,18401475.50000791,18401475.50000791,1
2022-09-27 16:00:00,0.45322,0.45405,0.42461,0.43674,54401610.7293,23693853.19411766,23693853.19411766,1
2022-09-26 16:00:00,0.44549,0.4632,0.4426,0.45326,42234753.6154,19187535.90919233,19187535.90919233,1
2022-09-25 16:00:00,0.45205,0.4551,0.43645,0.44552,51402169.8709,22867363.83305258,22867363.83305258,1
2022-09-24 16:00:00,0.46141,0.46391,0.45019,0.45206,31526710.4642,14404925.25933473,14404925.25933473,1
2022-09-23 16:00:00,0.45195,0.46899,0.44673,0.46143,43504921.4339,19976513.58260893,19976513.58260893,1
2022-09-22 16:00:00,0.45014,0.48267,0.446,0.45198,75019701.571,34545594.57802934,34545594.57802934,1
2022-09-21 16:00:00,0.44358,0.46475,0.42874,0.45013,74072384.5145,33064451.19103189,33064451.19103189,1
2022-09-20 16:00:00,0.44868,0.46343,0.43718,0.44359,55664353.0375,25010411.23721204,25010411.23721204,1
2022-09-19 16:00:00,0.44705,0.45738,0.43738,0.44864,31628163.6126,14153199.56541917,14153199.56541917,1
2022-09-18 16:00:00,0.46918,0.47034,0.43278,0.44723,65460476.7125,29223111.38076929,29223111.38076929,1
2022-09-17 16:00:00,0.48099,0.49034,0.46793,0.46918,31140252.9491,14960228.37911244,14960228.37911244,1
2022-09-16 16:00:00,0.46139,0.4864,0.45445,0.48097,32128217.4811,15210310.61994137,15210310.61994137,1
2022-09-15 16:00:00,0.46729,0.47097,0.45413,0.4616,28136607.8056,13056955.08938611,13056955.08938611,1
2022-09-14 16:00:00,0.48205,0.48523,0.462,0.46725,40959276.8932,19437396.55837424,19437396.55837424,1
2022-09-13 16:00:00,0.46984,0.48695,0.46109,0.48202,48024561.2113,22704038.74746929,22704038.74746929,1
2022-09-12 16:00:00,0.5046,0.51094,0.46461,0.46981,57869885.067,28459759.63095578,28459759.63095578,1
